0,0.4651899400474495,-0.5319536445514187,-0.35761157501162794,-0.23291902139518675,-0.5410382109534445,-0.22769058942232023,-0.10578970687489483,-0.1300826673682636,-0.00868919758618344,-0.17851508678090441,0.07138849977790476,0.2736794474750752,-0.03582262914838847,0.03460600404954999,-0.08220144219374292
0.4651899400474495,0,-0.05651840067058941,0.01920859983163788,0.0841948286013574,-0.37070596590478977,0.09778528940149,0.11099690537271849,-0.029265595565264316,0.05492886788191896,-0.11452455689658071,0.20343391775814137,0.2377476400017725,-0.21874879611724946,-0.17822087673251163,0.13399873530867806
-0.5319536445514187,-0.05651840067058941,0,0.8745875543539752,0.7951436555876288,0.5894348583120008,0.7763863638777296,0.5693287118565431,0.488760294650391,0.16094398844906266,0.24978583739140145,0.35195739308736623,-0.36070372884794843,-0.47041368494520874,-0.5440819850373636,0.5831681627468818
-0.35761157501162794,0.01920859983163788,0.8745875543539752,0,0.841118204822593,0.4910295514755651,0.8777284281198114,0.6833598691232364,0.6064617170740423,0.12952179265507544,0.15841368325135777,0.5544341071339051,-0.287030580480418,-0.6709086360722322,-0.704661584346447,0.6829862955009255
-0.23291902139518675,0.0841948286013574,0.7951436555876288,0.841118204822593,0,0.279210365230917,0.8670324384244832,0.7354333619123762,0.5591517411287673,0.18293909027630822,0.18112868633102705,0.6421954254158905,-0.2198592833357485,-0.6427043197003014,-0.6772178811672963,0.728698774153234
-0.5410382109534445,-0.37070596590478977,0.5894348583120008,0.4910295514755651,0.279210365230917,0,0.29557179991443916,0.06714881443409351,0.1711014321777505,-0.055351213192514466,0.26121427158708405,-0.11013700218751557,-0.32060197763758475,-0.04863965137212338,-0.10735765465541712,0.13438756480750072
-0.22769058942232023,0.09778528940149,0.7763863638777296,0.8777284281198114,0.8670324384244832,0.29557179991443916,0,0.8505940781048573,0.6484847772714161,0.16878271326366312,0.1513617427220766,0.7509683497910339,-0.26628296107577293,-0.7574137866022762,-0.7974647876038938,0.8208247341976287
-0.10578970687489483,0.11099690537271849,0.5693287118565431,0.6833598691232364,0.7354333619123762,0.06714881443409351,0.8505940781048573,0,0.5837978964827376,0.2030940384541093,0.028971372297103,0.8107125282167692,-0.24459941052901685,-0.6536579238895786,-0.6774699122495764,0.8617522512603618
-0.1300826673682636,-0.029265595565264316,0.488760294650391,0.6064617170740423,0.5591517411287673,0.1711014321777505,0.6484847772714161,0.5837978964827376,0,-0.055908892602968295,0.005200716152567649,0.5757374570497193,-0.25476125205215805,-0.5845084284781341,-0.5869915375186567,0.5323000459392928
-0.00868919758618344,0.05492886788191896,0.16094398844906266,0.12952179265507544,0.18293909027630822,-0.055351213192514466,0.16878271326366312,0.2030940384541093,-0.055908892602968295,0,0.18610518733303036,0.08826361617557267,-0.06684438637809854,-0.04217900144212129,-0.043960709884307544,0.08209531490063002
-0.17851508678090441,-0.11452455689658071,0.24978583739140145,0.15841368325135777,0.18112868633102705,0.26121427158708405,0.1513617427220766,0.028971372297103,0.005200716152567649,0.18610518733303036,0,-0.20573966810849825,-0.435935887024849,0.32470142486863673,0.2652013879842162,0.07099037327902287
0.07138849977790476,0.20343391775814137,0.35195739308736623,0.5544341071339051,0.6421954254158905,-0.11013700218751557,0.7509683497910339,0.8107125282167692,0.5757374570497193,0.08826361617557267,-0.20573966810849825,0,0.13097080823692314,-0.80316215220751,-0.770902701345377,0.7579169485903346
0.2736794474750752,0.2377476400017725,-0.36070372884794843,-0.287030580480418,-0.2198592833357485,-0.32060197763758475,-0.26628296107577293,-0.24459941052901685,-0.25476125205215805,-0.06684438637809854,-0.435935887024849,0.13097080823692314,0,-0.11372285570797973,-0.05425672065342308,-0.10085407430589564
-0.03582262914838847,-0.21874879611724946,-0.47041368494520874,-0.6709086360722322,-0.6427043197003014,-0.04863965137212338,-0.7574137866022762,-0.6536579238895786,-0.5845084284781341,-0.04217900144212129,0.32470142486863673,-0.80316215220751,-0.11372285570797973,0,0.9713370444802039,-0.6674492693085237
0.03460600404954999,-0.17822087673251163,-0.5440819850373636,-0.704661584346447,-0.6772178811672963,-0.10735765465541712,-0.7974647876038938,-0.6774699122495764,-0.5869915375186567,-0.043960709884307544,0.2652013879842162,-0.770902701345377,-0.05425672065342308,0.9713370444802039,0,-0.6905257404633471
-0.08220144219374292,0.13399873530867806,0.5831681627468818,0.6829862955009255,0.728698774153234,0.13438756480750072,0.8208247341976287,0.8617522512603618,0.5323000459392928,0.08209531490063002,0.07099037327902287,0.7579169485903346,-0.10085407430589564,-0.6674492693085237,-0.6905257404633471,0
